trade_id,type,entry_time,exit_time,entry_price,exit_price,tp_price,sl_price,tp_ticks,sl_ticks,bars_held,confidence,exit_reason,gross_return_pct,net_return_pct,net_margin_ret_pct,pnl_usd,equity_after
125,LONG,1784780700000,1784780700000,0.0004303,0.0004283,0.0004313,0.0004303,1,0,0,0.4114,SL_HIT,-0.4647920055775028,-0.4647920055775028,-9.295840111550055,-23.615152046075796,2516.784829310535
126,LONG,1784780760000,1784780760000,0.000431,0.000428,0.00043200000000000004,0.00043,1,1,0,0.4136,SL_HIT,-0.6960556844547607,-0.6960556844547607,-13.921113689095213,-35.03644773982205,2481.748381570713
127,LONG,1784780820000,1784780820000,0.0004313,0.0004283,0.00043230000000000005,0.0004303,1,1,0,0.4128,SL_HIT,-0.6955715279387941,-0.6955715279387941,-13.91143055877588,-34.5246702745754,2447.2237112961375
128,LONG,1784869740000,1784869740000,0.00044029999999999997,0.00043729999999999995,0.0004413,0.00043929999999999994,1,1,0,0.4482,SL_HIT,-0.6813536225300975,-0.6813536225300975,-13.627072450601949,-33.348494816663454,2413.875216479474
129,LONG,1784869860000,1784869860000,0.00044029999999999997,0.00043729999999999995,0.0004413,0.00043929999999999994,1,1,0,0.436,SL_HIT,-0.6813536225300975,-0.6813536225300975,-13.627072450601949,-32.89405246167826,2380.981164017796
130,LONG,1784870280000,1784870280000,0.00044029999999999997,0.00043729999999999995,0.0004413,0.00043929999999999994,1,1,0,0.4137,SL_HIT,-0.6813536225300975,-0.6813536225300975,-13.627072450601949,-32.44580282558907,2348.535361192207
131,LONG,1784872440000,1784872440000,0.0004429,0.00043989999999999996,0.0004439,0.00044189999999999995,1,1,0,0.4381,SL_HIT,-0.6773538044705394,-0.6773538044705394,-13.547076089410787,-31.815787236742676,2316.719573955464
132,LONG,1784874540000,1784874540000,0.0004423,0.0004393,0.00044330000000000004,0.0004413,1,1,0,0.4121,SL_HIT,-0.6782726656115801,-0.6782726656115801,-13.5654533122316,-31.427351218025937,2285.292222737438
133,LONG,1784874600000,1784874600000,0.0004424,0.0004394,0.00044340000000000004,0.0004414,1,1,0,0.4349,SL_HIT,-0.6781193490054291,-0.6781193490054291,-13.562386980108585,-30.994017487397638,2254.29820525004
134,LONG,1784914440000,1784914440000,0.0004318,0.0004298,0.0004328,0.0004318,1,0,0,0.4169,SL_HIT,-0.4631773969430279,-0.4631773969430279,-9.263547938860556,-20.882799492821064,2233.415405757219
135,LONG,1784914500000,1784914500000,0.0004325,0.0004305,0.0004335,0.0004325,1,0,0,0.4012,SL_HIT,-0.4624277456647386,-0.4624277456647386,-9.248554913294772,-20.655865024344166,2212.759540732875
136,LONG,1784914560000,1784914560000,0.0004331,0.0004301,0.00043410000000000003,0.0004321,1,1,0,0.4042,SL_HIT,-0.6926806742091939,-0.6926806742091939,-13.853613484183876,-30.65471541075348,2182.1048253221215
137,LONG,1784915640000,1784915640000,0.00043139999999999997,0.0004294,0.0004324,0.00043139999999999997,1,0,0,0.5086,SL_HIT,-0.46360686138154716,-0.46360686138154716,-9.272137227630942,-20.23277538546236,2161.872049936659
138,LONG,1785015000000,1785015000000,0.0004512,0.0004482,0.00045220000000000004,0.0004502,1,1,0,0.4057,SL_HIT,-0.6648936170212807,-0.6648936170212807,-13.297872340425615,-28.748298536391925,2133.1237514002673
139,LONG,1785015120000,1785015120000,0.0004517,0.00044869999999999996,0.0004527,0.00045069999999999995,1,1,0,0.5261,SL_HIT,-0.6641576267434179,-0.6641576267434179,-13.283152534868359,-28.334608165600365,2104.789143234667
140,LONG,1785015240000,1785015240000,0.0004528,0.0004498,0.0004548,0.0004518,2,1,0,0.4405,SL_HIT,-0.6625441696113116,-0.6625441696113116,-13.250883392226232,-27.89031550222633,2076.8988277324406
141,LONG,1785015300000,1785015300000,0.0004531,0.0004501,0.0004551,0.0004521,2,1,0,0.4354,SL_HIT,-0.6621054954756166,-0.6621054954756166,-13.242109909512331,-27.502522547770297,2049.3963051846704
142,LONG,1785015480000,1785015480000,0.00045369999999999997,0.00045069999999999995,0.0004547,0.00045269999999999994,1,1,0,0.5003,SL_HIT,-0.6612298875909233,-0.6612298875909233,-13.224597751818468,-27.10244177013027,2022.29386341454
143,LONG,1785015720000,1785015720000,0.00045369999999999997,0.00045069999999999995,0.0004547,0.00045269999999999994,1,1,0,0.4127,SL_HIT,-0.6612298875909233,-0.6612298875909233,-13.224597751818468,-26.74402287962821,1995.549840534912
144,LONG,1785016020000,1785016020000,0.00045379999999999997,0.00045079999999999995,0.0004548,0.00045279999999999995,1,1,0,0.4174,SL_HIT,-0.6610841780520095,-0.6610841780520095,-13.22168356104019,-26.38452852183682,1969.1653120130752
145,LONG,1785115860000,1785115860000,0.0005429,0.0005379,0.0005489000000000001,0.0005399000000000001,6,3,0,0.4514,SL_HIT,-0.9209799226376889,-0.9209799226376889,-18.419598452753778,-36.27123433437245,1932.8940776787028
146,LONG,1785879900000,1785879900000,0.0005918000000000001,0.0005888,0.0005938000000000001,0.0005908,2,1,0,0.4298,SL_HIT,-0.5069280162217088,-0.5069280162217088,-10.138560324434176,-19.59676320728709,1913.2973144714158
147,LONG,1785969960000,1785969960000,0.0005866000000000001,0.0005836,0.0005876000000000001,0.0005856,1,1,0,0.4098,SL_HIT,-0.5114217524718843,-0.5114217524718843,-10.228435049437683,-19.570037311334424,1893.7272771600815
148,LONG,1785970020000,1785970020000,0.0005866000000000001,0.0005836,0.0005876000000000001,0.0005856,1,1,0,0.4084,SL_HIT,-0.5114217524718843,-0.5114217524718843,-10.228435049437683,-19.36986645578037,1874.3574107043012
149,SHORT,1787004780000,1787004780000,0.000776,0.0007790000000000001,0.000774,0.000777,2,1,0,0.4811,SL_HIT,-0.3865979381443393,-0.3865979381443393,-7.731958762886785,-14.492454206476909,1859.8649564978243
150,SHORT,1787004840000,1787004840000,0.000776,0.0007790000000000001,0.000774,0.000777,2,1,0,0.4956,SL_HIT,-0.3865979381443393,-0.3865979381443393,-7.731958762886785,-14.380399148179405,1845.484557349645
151,SHORT,1787004960000,1787004960000,0.000776,0.0007790000000000001,0.000774,0.000777,2,1,0,0.5088,SL_HIT,-0.3865979381443393,-0.3865979381443393,-7.731958762886785,-14.269210494971828,1831.2153468546733
152,LONG,1787206920000,1787207400000,0.0009557000000000001,0.0009767,0.0009767,0.0009457000000000001,21,10,8,0.4012,TP_HIT,2.197342262216173,2.197342262216173,43.94684524432346,80.47613745725245,1911.6914843119257
